series,created_at_ms,hours_since_start,value,roll_n
novelty_ratio_shuffled,1786091269131,37.7749,0.64844,100
novelty_ratio_shuffled,1786091294900,37.782,0.64816,100
novelty_ratio_shuffled,1786091307437,37.7855,0.64792,100
novelty_ratio_shuffled,1786091368816,37.8026,0.64781,100
novelty_ratio_shuffled,1786091459392,37.8277,0.64816,100
novelty_ratio_shuffled,1786091474517,37.8319,0.64668,100
novelty_ratio_shuffled,1786091479250,37.8332,0.64698,100
novelty_ratio_shuffled,1786091485438,37.835,0.64774,100
novelty_ratio_shuffled,1786091487337,37.8355,0.64789,100
novelty_ratio_shuffled,1786091540103,37.8501,0.64841,100
novelty_ratio_shuffled,1786091557506,37.855,0.64857,100
novelty_ratio_shuffled,1786091583601,37.8622,0.64836,100
novelty_ratio_shuffled,1786091627950,37.8745,0.64854,100
novelty_ratio_shuffled,1786091657484,37.8828,0.64837,100
novelty_ratio_shuffled,1786091672570,37.8869,0.64919,100
novelty_ratio_shuffled,1786092944643,38.2403,0.64828,100
novelty_ratio_shuffled,1786092945870,38.2406,0.6478,100
novelty_ratio_shuffled,1786092947088,38.241,0.64751,100
novelty_ratio_shuffled,1786093558655,38.4109,0.64772,100
novelty_ratio_shuffled,1786093593477,38.4205,0.64752,100
novelty_ratio_shuffled,1786093599433,38.4222,0.64835,100
novelty_ratio_shuffled,1786093606025,38.424,0.64844,100
novelty_ratio_shuffled,1786093680684,38.4448,0.64798,100
novelty_ratio_shuffled,1786094639787,38.7112,0.64846,100
novelty_ratio_shuffled,1786094959915,38.8001,0.6486,100
novelty_ratio_shuffled,1786095039136,38.8221,0.64873,100
novelty_ratio_shuffled,1786095099716,38.8389,0.64844,100
novelty_ratio_shuffled,1786095227892,38.8745,0.64855,100
novelty_ratio_shuffled,1786095311697,38.8978,0.64892,100
novelty_ratio_shuffled,1786095312088,38.8979,0.64942,100
novelty_ratio_shuffled,1786095404048,38.9235,0.64964,100
novelty_ratio_shuffled,1786095604469,38.9791,0.64928,100
novelty_ratio_shuffled,1786096304672,39.1736,0.64806,100
novelty_ratio_shuffled,1786096403696,39.2011,0.64771,100
novelty_ratio_shuffled,1786096930302,39.3474,0.64772,100
novelty_ratio_shuffled,1786097226474,39.4297,0.6476,100
novelty_ratio_shuffled,1786097258787,39.4387,0.6473,100
novelty_ratio_shuffled,1786097438987,39.4887,0.64718,100
novelty_ratio_shuffled,1786097441623,39.4895,0.64756,100
novelty_ratio_shuffled,1786097442943,39.4898,0.64754,100
novelty_ratio_shuffled,1786097444269,39.4902,0.64678,100
novelty_ratio_shuffled,1786097445648,39.4906,0.64686,100
novelty_ratio_shuffled,1786097449667,39.4917,0.64669,100
novelty_ratio_shuffled,1786097469270,39.4971,0.64651,100
novelty_ratio_shuffled,1786097707046,39.5632,0.64644,100
novelty_ratio_shuffled,1786097728413,39.5691,0.64636,100
novelty_ratio_shuffled,1786097959297,39.6333,0.64667,100
novelty_ratio_shuffled,1786098185052,39.696,0.64706,100
novelty_ratio_shuffled,1786098630087,39.8196,0.64781,100
novelty_ratio_shuffled,1786098645720,39.8239,0.64829,100
novelty_ratio_shuffled,1786098749003,39.8526,0.64902,100
novelty_ratio_shuffled,1786099207488,39.98,0.65023,100
novelty_ratio_shuffled,1786099267205,39.9966,0.65045,100
novelty_ratio_shuffled,1786099398842,40.0331,0.65044,100
novelty_ratio_shuffled,1786099924520,40.1792,0.65056,100
novelty_ratio_shuffled,1786100764434,40.4125,0.65055,100
novelty_ratio_shuffled,1786100909127,40.4527,0.65137,100
novelty_ratio_shuffled,1786100963072,40.4676,0.65214,100
novelty_ratio_shuffled,1786101043796,40.4901,0.65207,100
novelty_ratio_shuffled,1786102198763,40.8109,0.65228,100
novelty_ratio_shuffled,1786102474308,40.8874,0.65342,100
novelty_ratio_shuffled,1786102677406,40.9438,0.65369,100
novelty_ratio_shuffled,1786102810686,40.9809,0.65406,100
novelty_ratio_shuffled,1786102863770,40.9956,0.6547,100
novelty_ratio_shuffled,1786102872448,40.998,0.65483,100
novelty_ratio_shuffled,1786102943161,41.0177,0.65548,100
novelty_ratio_shuffled,1786103178395,41.083,0.65501,100
novelty_ratio_shuffled,1786103365804,41.1351,0.65472,100
novelty_ratio_shuffled,1786103542551,41.1842,0.65442,100
novelty_ratio_shuffled,1786103570340,41.1919,0.65331,100
novelty_ratio_shuffled,1786103901746,41.2839,0.65347,100
novelty_ratio_shuffled,1786104172385,41.3591,0.65306,100
novelty_ratio_shuffled,1786104179227,41.361,0.65308,100
novelty_ratio_shuffled,1786104186422,41.363,0.6536,100
novelty_ratio_shuffled,1786104190692,41.3642,0.65329,100
novelty_ratio_shuffled,1786104206966,41.3687,0.65314,100
novelty_ratio_shuffled,1786104431151,41.431,0.6519,100
novelty_ratio_shuffled,1786104676382,41.4991,0.65187,100
novelty_ratio_shuffled,1786104677271,41.4994,0.65207,100
novelty_ratio_shuffled,1786104715604,41.51,0.65575,100
novelty_ratio_shuffled,1786104759102,41.5221,0.65655,100
novelty_ratio_shuffled,1786104846153,41.5463,0.65663,100
novelty_ratio_shuffled,1786104846330,41.5463,0.65675,100
novelty_ratio_shuffled,1786104846503,41.5464,0.65707,100
novelty_ratio_shuffled,1786104944191,41.5735,0.65721,100
novelty_ratio_shuffled,1786104944614,41.5736,0.65657,100
novelty_ratio_shuffled,1786104945012,41.5737,0.65642,100
novelty_ratio_shuffled,1786104945444,41.5739,0.65634,100
novelty_ratio_shuffled,1786105216345,41.6491,0.65694,100
novelty_ratio_shuffled,1786105714133,41.7874,0.65959,100
novelty_ratio_shuffled,1786105758871,41.7998,0.65975,100
novelty_ratio_shuffled,1786105792952,41.8093,0.65947,100
novelty_ratio_shuffled,1786106291442,41.9477,0.65976,100
novelty_ratio_shuffled,1786106319090,41.9554,0.6603,100
novelty_ratio_shuffled,1786106409482,41.9805,0.66088,100
novelty_ratio_shuffled,1786106441306,41.9894,0.66112,100
novelty_ratio_shuffled,1786106584969,42.0293,0.66169,100
novelty_ratio_shuffled,1786106603026,42.0343,0.66207,100
novelty_ratio_shuffled,1786106603319,42.0344,0.66238,100
novelty_ratio_shuffled,1786106603595,42.0345,0.66277,100
novelty_ratio_shuffled,1786106603878,42.0345,0.66284,100
novelty_ratio_shuffled,1786106706663,42.0631,0.6631,100
novelty_ratio_shuffled,1786106707568,42.0633,0.66312,100
novelty_ratio_shuffled,1786106852793,42.1037,0.66282,100
novelty_ratio_shuffled,1786106872492,42.1091,0.66226,100
novelty_ratio_shuffled,1786106954097,42.1318,0.66224,100
novelty_ratio_shuffled,1786107026491,42.1519,0.66203,100
novelty_ratio_shuffled,1786107052344,42.1591,0.66188,100
novelty_ratio_shuffled,1786107117033,42.1771,0.66169,100
novelty_ratio_shuffled,1786107122639,42.1786,0.66169,100
novelty_ratio_shuffled,1786107233105,42.2093,0.66193,100
novelty_ratio_shuffled,1786107234405,42.2097,0.66153,100
novelty_ratio_shuffled,1786107286571,42.2242,0.66142,100
novelty_ratio_shuffled,1786107319003,42.2332,0.66191,100
novelty_ratio_shuffled,1786107393565,42.2539,0.66058,100
novelty_ratio_shuffled,1786107469259,42.2749,0.66092,100
novelty_ratio_shuffled,1786107516882,42.2881,0.66126,100
novelty_ratio_shuffled,1786107546607,42.2964,0.66132,100
novelty_ratio_shuffled,1786107562649,42.3009,0.66087,100
novelty_ratio_shuffled,1786107565593,42.3017,0.6613,100
novelty_ratio_shuffled,1786107573743,42.3039,0.66127,100
novelty_ratio_shuffled,1786107574389,42.3041,0.66134,100
novelty_ratio_shuffled,1786107580591,42.3058,0.66159,100
novelty_ratio_shuffled,1786107590594,42.3086,0.6617,100
novelty_ratio_shuffled,1786107678621,42.3331,0.66201,100
novelty_ratio_shuffled,1786107836567,42.3769,0.66251,100
novelty_ratio_shuffled,1786107858551,42.3831,0.66339,100
novelty_ratio_shuffled,1786108076343,42.4435,0.66323,100
novelty_ratio_shuffled,1786108092079,42.4479,0.66308,100
novelty_ratio_shuffled,1786108192209,42.4757,0.66285,100
novelty_ratio_shuffled,1786108296605,42.5047,0.66315,100
novelty_ratio_shuffled,1786108711115,42.6199,0.66346,100
novelty_ratio_shuffled,1786109073868,42.7206,0.66379,100
novelty_ratio_shuffled,1786109109875,42.7306,0.66422,100
novelty_ratio_shuffled,1786109115736,42.7323,0.6642,100
novelty_ratio_shuffled,1786109119607,42.7333,0.66421,100
novelty_ratio_shuffled,1786109123352,42.7344,0.66417,100
novelty_ratio_shuffled,1786109138442,42.7386,0.6641,100
novelty_ratio_shuffled,1786109143236,42.7399,0.66394,100
novelty_ratio_shuffled,1786109150289,42.7419,0.66408,100
novelty_ratio_shuffled,1786109154400,42.743,0.66357,100
novelty_ratio_shuffled,1786109195809,42.7545,0.66176,100
novelty_ratio_shuffled,1786109197071,42.7549,0.65983,100
novelty_ratio_shuffled,1786109197343,42.7549,0.6581,100
novelty_ratio_shuffled,1786109259638,42.7722,0.65801,100
novelty_ratio_shuffled,1786109278375,42.7774,0.65747,100
novelty_ratio_shuffled,1786109299809,42.7834,0.657,100
novelty_ratio_shuffled,1786109300071,42.7835,0.65679,100
novelty_ratio_shuffled,1786109400350,42.8113,0.65561,100
novelty_ratio_shuffled,1786109540326,42.8502,0.65341,100
novelty_ratio_shuffled,1786109541095,42.8504,0.65245,100
novelty_ratio_shuffled,1786109541943,42.8507,0.65052,100
novelty_ratio_shuffled,1786109695812,42.8934,0.65081,100
novelty_ratio_shuffled,1786109834865,42.932,0.65098,100
novelty_ratio_shuffled,1786109840361,42.9336,0.64959,100
novelty_ratio_shuffled,1786109841235,42.9338,0.64916,100
novelty_ratio_shuffled,1786109842184,42.9341,0.64826,100
novelty_ratio_shuffled,1786109950491,42.9641,0.64792,100
novelty_ratio_shuffled,1786110052161,42.9924,0.64838,100
novelty_ratio_shuffled,1786110133828,43.0151,0.64864,100
novelty_ratio_shuffled,1786110147055,43.0187,0.65101,100
novelty_ratio_shuffled,1786110218949,43.0387,0.65141,100
novelty_ratio_shuffled,1786110247996,43.0468,0.65219,100
novelty_ratio_shuffled,1786110248526,43.0469,0.65213,100
novelty_ratio_shuffled,1786110249048,43.0471,0.65234,100
novelty_ratio_shuffled,1786110249615,43.0472,0.65221,100
novelty_ratio_shuffled,1786110382309,43.0841,0.65284,100
novelty_ratio_shuffled,1786110383625,43.0845,0.65315,100
novelty_ratio_shuffled,1786110384180,43.0846,0.65401,100
novelty_ratio_shuffled,1786110384718,43.0848,0.65561,100
novelty_ratio_shuffled,1786110385234,43.0849,0.65552,100
novelty_ratio_shuffled,1786110385805,43.0851,0.65638,100
novelty_ratio_shuffled,1786110386335,43.0852,0.65648,100
novelty_ratio_shuffled,1786110386888,43.0854,0.65649,100
novelty_ratio_shuffled,1786110387432,43.0855,0.65652,100
novelty_ratio_shuffled,1786110387963,43.0857,0.65696,100
novelty_ratio_shuffled,1786110525301,43.1238,0.65649,100
novelty_ratio_shuffled,1786110525613,43.1239,0.65702,100
novelty_ratio_shuffled,1786110545600,43.1295,0.65766,100
novelty_ratio_shuffled,1786110650618,43.1586,0.65164,100
novelty_ratio_shuffled,1786110660206,43.1613,0.65156,100
novelty_ratio_shuffled,1786110660500,43.1614,0.65162,100
novelty_ratio_shuffled,1786110660818,43.1615,0.65195,100
novelty_ratio_shuffled,1786110729649,43.1806,0.65201,100
novelty_ratio_shuffled,1786110730161,43.1807,0.65247,100
novelty_ratio_shuffled,1786110730806,43.1809,0.65256,100
novelty_ratio_shuffled,1786110731298,43.181,0.65303,100
novelty_ratio_shuffled,1786110851931,43.2145,0.65362,100
novelty_ratio_shuffled,1786110886338,43.2241,0.65307,100
novelty_ratio_shuffled,1786110886639,43.2242,0.64761,100
novelty_ratio_shuffled,1786110886958,43.2243,0.64723,100
novelty_ratio_shuffled,1786111069803,43.2751,0.64786,100
novelty_ratio_shuffled,1786111152539,43.298,0.64732,100
novelty_ratio_shuffled,1786111228367,43.3191,0.64727,100
novelty_ratio_shuffled,1786111247910,43.3245,0.64802,100
novelty_ratio_shuffled,1786111337097,43.3493,0.64838,100
novelty_ratio_shuffled,1786111346629,43.352,0.64746,100
novelty_ratio_shuffled,1786111350915,43.3532,0.64757,100
novelty_ratio_shuffled,1786111436163,43.3768,0.64776,100
novelty_ratio_shuffled,1786111451220,43.381,0.64753,100
novelty_ratio_shuffled,1786111461781,43.3839,0.64751,100
novelty_ratio_shuffled,1786111489177,43.3916,0.6472,100
novelty_ratio_shuffled,1786111600067,43.4224,0.64759,100
novelty_ratio_shuffled,1786111843188,43.4899,0.64745,100
novelty_ratio_shuffled,1786111902908,43.5065,0.64778,100
novelty_ratio_shuffled,1786112127719,43.5689,0.64731,100
novelty_ratio_shuffled,1786112127992,43.569,0.64747,100
novelty_ratio_shuffled,1786112131901,43.5701,0.64775,100
novelty_ratio_shuffled,1786112141171,43.5727,0.64734,100
novelty_ratio_shuffled,1786112193174,43.5871,0.64686,100
novelty_ratio_shuffled,1786112540060,43.6835,0.64605,100
novelty_ratio_shuffled,1786112571050,43.6921,0.64599,100
novelty_ratio_shuffled,1786112887394,43.78,0.64568,100
novelty_ratio_shuffled,1786112894665,43.782,0.64545,100
novelty_ratio_shuffled,1786113176272,43.8602,0.64654,100
novelty_ratio_shuffled,1786113177032,43.8604,0.64623,100
novelty_ratio_shuffled,1786113177572,43.8606,0.64598,100
novelty_ratio_shuffled,1786113186329,43.863,0.64619,100
novelty_ratio_shuffled,1786113192177,43.8646,0.64454,100
novelty_ratio_shuffled,1786113335465,43.9044,0.64496,100
novelty_ratio_shuffled,1786113728535,44.0136,0.64463,100
novelty_ratio_shuffled,1786114159293,44.1333,0.64409,100
novelty_ratio_shuffled,1786114475446,44.2211,0.64458,100
novelty_ratio_shuffled,1786114699656,44.2834,0.64423,100
novelty_ratio_shuffled,1786114964821,44.357,0.6446,100
novelty_ratio_shuffled,1786115079330,44.3888,0.64447,100
novelty_ratio_shuffled,1786115079905,44.389,0.64499,100
novelty_ratio_shuffled,1786115532289,44.5146,0.64488,100
novelty_ratio_shuffled,1786115532897,44.5148,0.64442,100
novelty_ratio_shuffled,1786115550310,44.5196,0.64441,100
novelty_ratio_shuffled,1786115579762,44.5278,0.64375,100
novelty_ratio_shuffled,1786115669443,44.5527,0.64404,100
novelty_ratio_shuffled,1786115696367,44.5602,0.64435,100
novelty_ratio_shuffled,1786115784949,44.5848,0.64434,100
novelty_ratio_shuffled,1786115785139,44.5849,0.64405,100
novelty_ratio_shuffled,1786115785326,44.5849,0.64414,100
novelty_ratio_shuffled,1786115785511,44.585,0.64432,100
novelty_ratio_shuffled,1786115867209,44.6077,0.64669,100
novelty_ratio_shuffled,1786115984047,44.6401,0.64467,100
novelty_ratio_shuffled,1786115987611,44.6411,0.64214,100
novelty_ratio_shuffled,1786115991138,44.6421,0.64157,100
novelty_ratio_shuffled,1786115992266,44.6424,0.6442,100
novelty_ratio_shuffled,1786115992573,44.6425,0.64637,100
novelty_ratio_shuffled,1786116063948,44.6623,0.64845,100
novelty_ratio_shuffled,1786116236320,44.7102,0.64774,100
novelty_ratio_shuffled,1786116376509,44.7491,0.64866,100
novelty_ratio_shuffled,1786116758855,44.8554,0.64819,100
novelty_ratio_shuffled,1786116806820,44.8687,0.64826,100
novelty_ratio_shuffled,1786116814879,44.8709,0.64939,100
novelty_ratio_shuffled,1786116822972,44.8732,0.65143,100
novelty_ratio_shuffled,1786116830514,44.8753,0.65166,100
novelty_ratio_shuffled,1786116837014,44.8771,0.65339,100
novelty_ratio_shuffled,1786117510404,45.0641,0.65409,100
novelty_ratio_shuffled,1786117603732,45.09,0.65445,100
novelty_ratio_shuffled,1786117603962,45.0901,0.65602,100
novelty_ratio_shuffled,1786117604131,45.0902,0.65551,100
novelty_ratio_shuffled,1786117604303,45.0902,0.65572,100
novelty_ratio_shuffled,1786117604466,45.0902,0.65664,100
novelty_ratio_shuffled,1786117914378,45.1763,0.6549,100
novelty_ratio_shuffled,1786117915241,45.1766,0.65459,100
novelty_ratio_shuffled,1786118250472,45.2697,0.65147,100
novelty_ratio_shuffled,1786118393776,45.3095,0.65214,100
novelty_ratio_shuffled,1786118742121,45.4063,0.65129,100
novelty_ratio_shuffled,1786119012751,45.4814,0.65118,100
novelty_ratio_shuffled,1786119025651,45.485,0.65104,100
novelty_ratio_shuffled,1786119026106,45.4851,0.65117,100
novelty_ratio_shuffled,1786119301256,45.5616,0.65217,100
novelty_ratio_shuffled,1786119648758,45.6581,0.65091,100
novelty_ratio_shuffled,1786119698109,45.6718,0.65026,100
novelty_ratio_shuffled,1786119742488,45.6841,0.65059,100
novelty_ratio_shuffled,1786119745641,45.685,0.65004,100
novelty_ratio_shuffled,1786119748845,45.6859,0.64929,100
novelty_ratio_shuffled,1786119751984,45.6868,0.64963,100
novelty_ratio_shuffled,1786120068122,45.7746,0.64916,100
novelty_ratio_shuffled,1786120069058,45.7749,0.64957,100
novelty_ratio_shuffled,1786120069935,45.7751,0.64956,100
novelty_ratio_shuffled,1786120070674,45.7753,0.65141,100
novelty_ratio_shuffled,1786120267267,45.8299,0.65116,100
novelty_ratio_shuffled,1786120267298,45.8299,0.65086,100
novelty_ratio_shuffled,1786120267306,45.8299,0.65067,100
novelty_ratio_shuffled,1786120654535,45.9375,0.65043,100
novelty_ratio_shuffled,1786120661573,45.9394,0.65038,100
novelty_ratio_shuffled,1786120717773,45.9551,0.65014,100
novelty_ratio_shuffled,1786120938418,46.0163,0.65004,100
novelty_ratio_shuffled,1786120951951,46.0201,0.6493,100
novelty_ratio_shuffled,1786120981360,46.0283,0.65263,100
novelty_ratio_shuffled,1786121019067,46.0387,0.65272,100
novelty_ratio_shuffled,1786121037718,46.0439,0.65244,100
novelty_ratio_shuffled,1786121042202,46.0452,0.65195,100
novelty_ratio_shuffled,1786121046713,46.0464,0.65162,100
novelty_ratio_shuffled,1786121051242,46.0477,0.6509,100
novelty_ratio_shuffled,1786121055725,46.0489,0.65041,100
novelty_ratio_shuffled,1786121288891,46.1137,0.65053,100
novelty_ratio_shuffled,1786121289272,46.1138,0.6502,100
novelty_ratio_shuffled,1786121289468,46.1139,0.64986,100
novelty_ratio_shuffled,1786121292846,46.1148,0.64947,100
novelty_ratio_shuffled,1786121371017,46.1365,0.64959,100
novelty_ratio_shuffled,1786121622888,46.2065,0.64997,100
novelty_ratio_shuffled,1786121623163,46.2066,0.64908,100
novelty_ratio_shuffled,1786121636327,46.2102,0.64912,100
novelty_ratio_shuffled,1786121657860,46.2162,0.64911,100
novelty_ratio_shuffled,1786121658691,46.2164,0.64907,100
novelty_ratio_shuffled,1786121689213,46.2249,0.64863,100
novelty_ratio_shuffled,1786121849404,46.2694,0.64919,100
novelty_ratio_shuffled,1786121969899,46.3029,0.64912,100
novelty_ratio_shuffled,1786122197273,46.366,0.64911,100
novelty_ratio_shuffled,1786122224355,46.3736,0.64915,100
novelty_ratio_shuffled,1786122405758,46.4239,0.6491,100
novelty_ratio_shuffled,1786122406127,46.424,0.64945,100
novelty_ratio_shuffled,1786122445173,46.4349,0.64954,100
novelty_ratio_shuffled,1786122471145,46.4421,0.64994,100
novelty_ratio_shuffled,1786122471469,46.4422,0.65053,100
novelty_ratio_shuffled,1786122521107,46.456,0.65047,100
novelty_ratio_shuffled,1786122676140,46.499,0.65022,100
novelty_ratio_shuffled,1786123045688,46.6017,0.6502,100
novelty_ratio_shuffled,1786123056918,46.6048,0.65025,100
novelty_ratio_shuffled,1786123065722,46.6073,0.65017,100
novelty_ratio_shuffled,1786123089660,46.6139,0.6496,100
novelty_ratio_shuffled,1786123089771,46.6139,0.64995,100
novelty_ratio_shuffled,1786123306949,46.6743,0.6501,100
novelty_ratio_shuffled,1786123352663,46.687,0.65017,100
novelty_ratio_shuffled,1786123367218,46.691,0.65043,100
novelty_ratio_shuffled,1786123467125,46.7188,0.65021,100
novelty_ratio_shuffled,1786123533610,46.7372,0.65022,100
novelty_ratio_shuffled,1786123569714,46.7473,0.64855,100
novelty_ratio_shuffled,1786124344597,46.9625,0.64822,100
novelty_ratio_shuffled,1786124352515,46.9647,0.64789,100
novelty_ratio_shuffled,1786124601155,47.0338,0.64842,100
novelty_ratio_shuffled,1786124693660,47.0595,0.64837,100
novelty_ratio_shuffled,1786124783890,47.0845,0.64832,100
novelty_ratio_shuffled,1786124784484,47.0847,0.64837,100
novelty_ratio_shuffled,1786124785076,47.0849,0.64832,100
novelty_ratio_shuffled,1786124824842,47.0959,0.64847,100
novelty_ratio_shuffled,1786125288304,47.2246,0.64843,100
novelty_ratio_shuffled,1786125403893,47.2568,0.64862,100
novelty_ratio_shuffled,1786125593284,47.3094,0.64823,100
novelty_ratio_shuffled,1786125597156,47.3104,0.6482,100
novelty_ratio_shuffled,1786125662805,47.3287,0.64696,100
novelty_ratio_shuffled,1786126211588,47.4811,0.64813,100
novelty_ratio_shuffled,1786126371849,47.5256,0.64951,100
novelty_ratio_shuffled,1786126510054,47.564,0.65072,100
novelty_ratio_shuffled,1786127033045,47.7093,0.65005,100
novelty_ratio_shuffled,1786127138805,47.7387,0.64967,100
novelty_ratio_shuffled,1786127215985,47.7601,0.64939,100
novelty_ratio_shuffled,1786127222206,47.7618,0.65017,100
novelty_ratio_shuffled,1786127441392,47.8227,0.65018,100
novelty_ratio_shuffled,1786127532168,47.8479,0.65044,100
novelty_ratio_shuffled,1786127731398,47.9033,0.65034,100
novelty_ratio_shuffled,1786127755318,47.9099,0.65179,100
novelty_ratio_shuffled,1786127777528,47.9161,0.65292,100
novelty_ratio_shuffled,1786127957798,47.9662,0.65347,100
novelty_ratio_shuffled,1786128110848,48.0087,0.65293,100
novelty_ratio_shuffled,1786128160737,48.0225,0.65276,100
novelty_ratio_shuffled,1786128182749,48.0287,0.65203,100
novelty_ratio_shuffled,1786128540929,48.1282,0.65199,100
novelty_ratio_shuffled,1786128726484,48.1797,0.65238,100
novelty_ratio_shuffled,1786128813912,48.204,0.65225,100
novelty_ratio_shuffled,1786128839920,48.2112,0.65198,100
novelty_ratio_shuffled,1786128906394,48.2297,0.65268,100
novelty_ratio_shuffled,1786128906585,48.2297,0.65248,100
novelty_ratio_shuffled,1786128906776,48.2298,0.65231,100
novelty_ratio_shuffled,1786128906981,48.2298,0.65138,100
novelty_ratio_shuffled,1786129000752,48.2559,0.65256,100
novelty_ratio_shuffled,1786129006831,48.2576,0.65286,100
novelty_ratio_shuffled,1786129240151,48.3224,0.65316,100
novelty_ratio_shuffled,1786129272245,48.3313,0.65303,100
novelty_ratio_shuffled,1786129272726,48.3314,0.65229,100
novelty_ratio_shuffled,1786129282664,48.3342,0.65294,100
novelty_ratio_shuffled,1786129287366,48.3355,0.65343,100
novelty_ratio_shuffled,1786129329137,48.3471,0.65279,100
novelty_ratio_shuffled,1786129357780,48.3551,0.65315,100
novelty_ratio_shuffled,1786129361742,48.3562,0.65338,100
novelty_ratio_shuffled,1786129393769,48.3651,0.65297,100
novelty_ratio_shuffled,1786129407651,48.3689,0.65293,100
novelty_ratio_shuffled,1786129466052,48.3851,0.65203,100
novelty_ratio_shuffled,1786129674933,48.4432,0.65176,100
novelty_ratio_shuffled,1786129794653,48.4764,0.65151,100
novelty_ratio_shuffled,1786129977106,48.5271,0.65105,100
novelty_ratio_shuffled,1786129977730,48.5273,0.65097,100
novelty_ratio_shuffled,1786129978298,48.5274,0.65083,100
novelty_ratio_shuffled,1786130140306,48.5724,0.6506,100
novelty_ratio_shuffled,1786130173421,48.5816,0.6502,100
novelty_ratio_shuffled,1786130553842,48.6873,0.64998,100
novelty_ratio_shuffled,1786130584857,48.6959,0.64983,100
novelty_ratio_shuffled,1786130670699,48.7198,0.65063,100
novelty_ratio_shuffled,1786130862646,48.7731,0.64784,100
novelty_ratio_shuffled,1786131020827,48.817,0.64804,100
novelty_ratio_shuffled,1786131021096,48.8171,0.64849,100
novelty_ratio_shuffled,1786131021360,48.8172,0.6491,100
novelty_ratio_shuffled,1786131053408,48.8261,0.64977,100
novelty_ratio_shuffled,1786131129001,48.8471,0.65038,100
novelty_ratio_shuffled,1786131333171,48.9038,0.65075,100
novelty_ratio_shuffled,1786131333675,48.9039,0.65093,100
novelty_ratio_shuffled,1786131517067,48.9549,0.65118,100
novelty_ratio_shuffled,1786131517557,48.955,0.6513,100
novelty_ratio_shuffled,1786131885633,49.0572,0.65161,100
novelty_ratio_shuffled,1786131999854,49.089,0.65154,100
novelty_ratio_shuffled,1786132100587,49.1169,0.65083,100
novelty_ratio_shuffled,1786132105097,49.1182,0.65182,100
novelty_ratio_shuffled,1786132302036,49.1729,0.65351,100
novelty_ratio_shuffled,1786132361068,49.1893,0.65354,100
novelty_ratio_shuffled,1786132742018,49.2951,0.65362,100
novelty_ratio_shuffled,1786132742541,49.2953,0.65419,100
novelty_ratio_shuffled,1786132743036,49.2954,0.654,100
novelty_ratio_shuffled,1786132743538,49.2955,0.65407,100
novelty_ratio_shuffled,1786132744042,49.2957,0.65437,100
novelty_ratio_shuffled,1786132788601,49.3081,0.65381,100
novelty_ratio_shuffled,1786132789002,49.3082,0.65315,100
novelty_ratio_shuffled,1786133167825,49.4134,0.65267,100
novelty_ratio_shuffled,1786133241561,49.4339,0.65244,100
novelty_ratio_shuffled,1786133253423,49.4372,0.65207,100
novelty_ratio_shuffled,1786133677468,49.555,0.65215,100
novelty_ratio_shuffled,1786133944478,49.6291,0.65229,100
novelty_ratio_shuffled,1786133956843,49.6326,0.65256,100
novelty_ratio_shuffled,1786133970361,49.6363,0.65273,100
novelty_ratio_shuffled,1786134028724,49.6525,0.65276,100
novelty_ratio_shuffled,1786134048266,49.658,0.65272,100
novelty_ratio_shuffled,1786134076718,49.6659,0.653,100
novelty_ratio_shuffled,1786134571127,49.8032,0.65326,100
novelty_ratio_shuffled,1786134665856,49.8295,0.65323,100
novelty_ratio_shuffled,1786135034472,49.9319,0.65289,100
novelty_ratio_shuffled,1786135096060,49.949,0.6529,100
novelty_ratio_shuffled,1786135227038,49.9854,0.65285,100
novelty_ratio_shuffled,1786136045381,50.2127,0.65335,100
novelty_ratio_shuffled,1786136046972,50.2132,0.65465,100
novelty_ratio_shuffled,1786136508098,50.3413,0.65497,100
novelty_ratio_shuffled,1786136508733,50.3414,0.65512,100
novelty_ratio_shuffled,1786136558805,50.3553,0.65469,100
novelty_ratio_shuffled,1786136844086,50.4346,0.6547,100
novelty_ratio_shuffled,1786137572856,50.637,0.65483,100
novelty_ratio_shuffled,1786137573197,50.6371,0.65491,100
novelty_ratio_shuffled,1786137573468,50.6372,0.65492,100
novelty_ratio_shuffled,1786137573754,50.6373,0.65488,100
novelty_ratio_shuffled,1786137583639,50.64,0.6553,100
novelty_ratio_shuffled,1786137761178,50.6893,0.65574,100
novelty_ratio_shuffled,1786137813737,50.7039,0.65626,100
novelty_ratio_shuffled,1786137984131,50.7513,0.65678,100
novelty_ratio_shuffled,1786138174736,50.8042,0.65719,100
novelty_ratio_shuffled,1786138175191,50.8043,0.65766,100
novelty_ratio_shuffled,1786138175700,50.8045,0.65799,100
novelty_ratio_shuffled,1786138461966,50.884,0.65788,100
novelty_ratio_shuffled,1786138462189,50.8841,0.65812,100
novelty_ratio_shuffled,1786138505834,50.8962,0.65875,100
novelty_ratio_shuffled,1786138617163,50.9271,0.65895,100
novelty_ratio_shuffled,1786138887447,51.0022,0.65894,100
novelty_ratio_shuffled,1786138928449,51.0136,0.65877,100
novelty_ratio_shuffled,1786138928845,51.0137,0.65897,100
novelty_ratio_shuffled,1786138929307,51.0138,0.65905,100
novelty_ratio_shuffled,1786139060023,51.0501,0.65787,100
novelty_ratio_shuffled,1786139060528,51.0503,0.65714,100
novelty_ratio_shuffled,1786139060953,51.0504,0.65715,100
novelty_ratio_shuffled,1786139434877,51.1543,0.65839,100
